timestamp_iso,timestamp_bkk,category,candidate,rank,vote_percentage
2026-09-11T08:10:13.576633+07:00,2026-09-11 08:10:13,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.6
2026-09-11T08:10:13.576633+07:00,2026-09-11 08:10:13,best-series,เสน่หาวาโย,1,44.5
2026-09-11T08:10:13.576633+07:00,2026-09-11 08:10:13,best-series,ด้วงกับเธอ Duang With You Series,2,36.3
2026-09-11T08:10:13.576633+07:00,2026-09-11 08:10:13,best-series,คุณแฟนบ้านนอก Hometown Romance,3,17.3
2026-09-11T08:10:13.576633+07:00,2026-09-11 08:10:13,best-series,เขมจิราต้องรอด,4,1.3
2026-09-11T08:10:13.576633+07:00,2026-09-11 08:10:13,best-series,สิงสาลาตาย Goddess bless you from death,5,0.6
2026-09-11T09:12:02.086331+07:00,2026-09-11 09:12:02,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,43.0
2026-09-11T09:12:02.086331+07:00,2026-09-11 09:12:02,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,38.6
2026-09-11T09:12:02.086331+07:00,2026-09-11 09:12:02,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,9.1
2026-09-11T09:12:02.086331+07:00,2026-09-11 09:12:02,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.4
2026-09-11T09:12:02.086331+07:00,2026-09-11 09:12:02,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.3
2026-09-11T09:12:02.086331+07:00,2026-09-11 09:12:02,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.6
2026-09-11T09:12:02.086331+07:00,2026-09-11 09:12:02,best-series,เสน่หาวาโย,1,44.4
2026-09-11T09:12:02.086331+07:00,2026-09-11 09:12:02,best-series,ด้วงกับเธอ Duang With You Series,2,36.3
2026-09-11T09:12:02.086331+07:00,2026-09-11 09:12:02,best-series,คุณแฟนบ้านนอก Hometown Romance,3,17.4
2026-09-11T09:12:02.086331+07:00,2026-09-11 09:12:02,best-series,เขมจิราต้องรอด,4,1.3
2026-09-11T09:12:02.086331+07:00,2026-09-11 09:12:02,best-series,สิงสาลาตาย Goddess bless you from death,5,0.6
2026-09-11T10:11:29.567558+07:00,2026-09-11 10:11:29,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,43.1
2026-09-11T10:11:29.567558+07:00,2026-09-11 10:11:29,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,38.5
2026-09-11T10:11:29.567558+07:00,2026-09-11 10:11:29,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,9.1
2026-09-11T10:11:29.567558+07:00,2026-09-11 10:11:29,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.4
2026-09-11T10:11:29.567558+07:00,2026-09-11 10:11:29,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.3
2026-09-11T10:11:29.567558+07:00,2026-09-11 10:11:29,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.6
2026-09-11T10:11:29.567558+07:00,2026-09-11 10:11:29,best-series,เสน่หาวาโย,1,44.4
2026-09-11T10:11:29.567558+07:00,2026-09-11 10:11:29,best-series,ด้วงกับเธอ Duang With You Series,2,36.3
2026-09-11T10:11:29.567558+07:00,2026-09-11 10:11:29,best-series,คุณแฟนบ้านนอก Hometown Romance,3,17.4
2026-09-11T10:11:29.567558+07:00,2026-09-11 10:11:29,best-series,เขมจิราต้องรอด,4,1.3
2026-09-11T10:11:29.567558+07:00,2026-09-11 10:11:29,best-series,สิงสาลาตาย Goddess bless you from death,5,0.6
2026-09-11T11:12:05.642739+07:00,2026-09-11 11:12:05,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,43.3
2026-09-11T11:12:05.642739+07:00,2026-09-11 11:12:05,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,38.5
2026-09-11T11:12:05.642739+07:00,2026-09-11 11:12:05,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,9.1
2026-09-11T11:12:05.642739+07:00,2026-09-11 11:12:05,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.4
2026-09-11T11:12:05.642739+07:00,2026-09-11 11:12:05,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.2
2026-09-11T11:12:05.642739+07:00,2026-09-11 11:12:05,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.5
2026-09-11T11:12:05.642739+07:00,2026-09-11 11:12:05,best-series,เสน่หาวาโย,1,44.4
2026-09-11T11:12:05.642739+07:00,2026-09-11 11:12:05,best-series,ด้วงกับเธอ Duang With You Series,2,36.3
2026-09-11T11:12:05.642739+07:00,2026-09-11 11:12:05,best-series,คุณแฟนบ้านนอก Hometown Romance,3,17.5
2026-09-11T11:12:05.642739+07:00,2026-09-11 11:12:05,best-series,เขมจิราต้องรอด,4,1.2
2026-09-11T11:12:05.642739+07:00,2026-09-11 11:12:05,best-series,สิงสาลาตาย Goddess bless you from death,5,0.6
2026-09-11T12:10:54.418009+07:00,2026-09-11 12:10:54,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,43.3
2026-09-11T12:10:54.418009+07:00,2026-09-11 12:10:54,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,38.4
2026-09-11T12:10:54.418009+07:00,2026-09-11 12:10:54,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,9.1
2026-09-11T12:10:54.418009+07:00,2026-09-11 12:10:54,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.4
2026-09-11T12:10:54.418009+07:00,2026-09-11 12:10:54,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.3
2026-09-11T12:10:54.418009+07:00,2026-09-11 12:10:54,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.5
2026-09-11T12:10:54.418009+07:00,2026-09-11 12:10:54,best-series,เสน่หาวาโย,1,44.2
2026-09-11T12:10:54.418009+07:00,2026-09-11 12:10:54,best-series,ด้วงกับเธอ Duang With You Series,2,36.4
2026-09-11T12:10:54.418009+07:00,2026-09-11 12:10:54,best-series,คุณแฟนบ้านนอก Hometown Romance,3,17.5
2026-09-11T12:10:54.418009+07:00,2026-09-11 12:10:54,best-series,เขมจิราต้องรอด,4,1.3
2026-09-11T12:10:54.418009+07:00,2026-09-11 12:10:54,best-series,สิงสาลาตาย Goddess bless you from death,5,0.6
2026-09-11T13:14:21.413537+07:00,2026-09-11 13:14:21,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,43.1
2026-09-11T13:14:21.413537+07:00,2026-09-11 13:14:21,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,38.6
2026-09-11T13:14:21.413537+07:00,2026-09-11 13:14:21,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,9.1
2026-09-11T13:14:21.413537+07:00,2026-09-11 13:14:21,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.4
2026-09-11T13:14:21.413537+07:00,2026-09-11 13:14:21,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.3
2026-09-11T13:14:21.413537+07:00,2026-09-11 13:14:21,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.5
2026-09-11T13:14:21.413537+07:00,2026-09-11 13:14:21,best-series,เสน่หาวาโย,1,44.6
2026-09-11T13:14:21.413537+07:00,2026-09-11 13:14:21,best-series,ด้วงกับเธอ Duang With You Series,2,36.6
2026-09-11T13:14:21.413537+07:00,2026-09-11 13:14:21,best-series,คุณแฟนบ้านนอก Hometown Romance,3,16.8
2026-09-11T13:14:21.413537+07:00,2026-09-11 13:14:21,best-series,เขมจิราต้องรอด,4,1.3
2026-09-11T13:14:21.413537+07:00,2026-09-11 13:14:21,best-series,สิงสาลาตาย Goddess bless you from death,5,0.7
2026-09-11T14:11:59.614261+07:00,2026-09-11 14:11:59,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,43.1
2026-09-11T14:11:59.614261+07:00,2026-09-11 14:11:59,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,38.7
2026-09-11T14:11:59.614261+07:00,2026-09-11 14:11:59,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,9.1
2026-09-11T14:11:59.614261+07:00,2026-09-11 14:11:59,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.4
2026-09-11T14:11:59.614261+07:00,2026-09-11 14:11:59,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.2
2026-09-11T14:11:59.614261+07:00,2026-09-11 14:11:59,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.5
2026-09-11T14:11:59.614261+07:00,2026-09-11 14:11:59,best-series,เสน่หาวาโย,1,44.6
2026-09-11T14:11:59.614261+07:00,2026-09-11 14:11:59,best-series,ด้วงกับเธอ Duang With You Series,2,36.6
2026-09-11T14:11:59.614261+07:00,2026-09-11 14:11:59,best-series,คุณแฟนบ้านนอก Hometown Romance,3,16.9
2026-09-11T14:11:59.614261+07:00,2026-09-11 14:11:59,best-series,เขมจิราต้องรอด,4,1.3
2026-09-11T14:11:59.614261+07:00,2026-09-11 14:11:59,best-series,สิงสาลาตาย Goddess bless you from death,5,0.6
2026-09-11T15:12:40.007406+07:00,2026-09-11 15:12:40,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,43.1
2026-09-11T15:12:40.007406+07:00,2026-09-11 15:12:40,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,38.6
2026-09-11T15:12:40.007406+07:00,2026-09-11 15:12:40,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,9.1
2026-09-11T15:12:40.007406+07:00,2026-09-11 15:12:40,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.4
2026-09-11T15:12:40.007406+07:00,2026-09-11 15:12:40,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.2
2026-09-11T15:12:40.007406+07:00,2026-09-11 15:12:40,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.6
2026-09-11T15:12:40.007406+07:00,2026-09-11 15:12:40,best-series,เสน่หาวาโย,1,44.5
2026-09-11T15:12:40.007406+07:00,2026-09-11 15:12:40,best-series,ด้วงกับเธอ Duang With You Series,2,36.6
2026-09-11T15:12:40.007406+07:00,2026-09-11 15:12:40,best-series,คุณแฟนบ้านนอก Hometown Romance,3,17.0
2026-09-11T15:12:40.007406+07:00,2026-09-11 15:12:40,best-series,เขมจิราต้องรอด,4,1.3
2026-09-11T15:12:40.007406+07:00,2026-09-11 15:12:40,best-series,สิงสาลาตาย Goddess bless you from death,5,0.6
2026-09-11T16:11:24.531386+07:00,2026-09-11 16:11:24,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,42.5
2026-09-11T16:11:24.531386+07:00,2026-09-11 16:11:24,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,39.6
2026-09-11T16:11:24.531386+07:00,2026-09-11 16:11:24,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,8.9
2026-09-11T16:11:24.531386+07:00,2026-09-11 16:11:24,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.3
2026-09-11T16:11:24.531386+07:00,2026-09-11 16:11:24,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.2
2026-09-11T16:11:24.531386+07:00,2026-09-11 16:11:24,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.5
2026-09-11T16:11:24.531386+07:00,2026-09-11 16:11:24,best-series,เสน่หาวาโย,1,44.5
2026-09-11T16:11:24.531386+07:00,2026-09-11 16:11:24,best-series,ด้วงกับเธอ Duang With You Series,2,36.6
2026-09-11T16:11:24.531386+07:00,2026-09-11 16:11:24,best-series,คุณแฟนบ้านนอก Hometown Romance,3,17.0
2026-09-11T16:11:24.531386+07:00,2026-09-11 16:11:24,best-series,เขมจิราต้องรอด,4,1.3
2026-09-11T16:11:24.531386+07:00,2026-09-11 16:11:24,best-series,สิงสาลาตาย Goddess bless you from death,5,0.6
2026-09-11T17:11:50.929420+07:00,2026-09-11 17:11:50,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,42.5
2026-09-11T17:11:50.929420+07:00,2026-09-11 17:11:50,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,39.6
2026-09-11T17:11:50.929420+07:00,2026-09-11 17:11:50,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,8.9
2026-09-11T17:11:50.929420+07:00,2026-09-11 17:11:50,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.3
2026-09-11T17:11:50.929420+07:00,2026-09-11 17:11:50,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.2
2026-09-11T17:11:50.929420+07:00,2026-09-11 17:11:50,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.5
2026-09-11T17:11:50.929420+07:00,2026-09-11 17:11:50,best-series,เสน่หาวาโย,1,44.5
2026-09-11T17:11:50.929420+07:00,2026-09-11 17:11:50,best-series,ด้วงกับเธอ Duang With You Series,2,36.5
2026-09-11T17:11:50.929420+07:00,2026-09-11 17:11:50,best-series,คุณแฟนบ้านนอก Hometown Romance,3,17.1
2026-09-11T17:11:50.929420+07:00,2026-09-11 17:11:50,best-series,เขมจิราต้องรอด,4,1.3
2026-09-11T17:11:50.929420+07:00,2026-09-11 17:11:50,best-series,สิงสาลาตาย Goddess bless you from death,5,0.6
2026-09-11T18:11:16.109615+07:00,2026-09-11 18:11:16,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,42.5
2026-09-11T18:11:16.109615+07:00,2026-09-11 18:11:16,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,39.6
2026-09-11T18:11:16.109615+07:00,2026-09-11 18:11:16,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,8.9
2026-09-11T18:11:16.109615+07:00,2026-09-11 18:11:16,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.3
2026-09-11T18:11:16.109615+07:00,2026-09-11 18:11:16,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.2
2026-09-11T18:11:16.109615+07:00,2026-09-11 18:11:16,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.5
2026-09-11T18:11:16.109615+07:00,2026-09-11 18:11:16,best-series,เสน่หาวาโย,1,44.4
2026-09-11T18:11:16.109615+07:00,2026-09-11 18:11:16,best-series,ด้วงกับเธอ Duang With You Series,2,36.5
2026-09-11T18:11:16.109615+07:00,2026-09-11 18:11:16,best-series,คุณแฟนบ้านนอก Hometown Romance,3,17.2
2026-09-11T18:11:16.109615+07:00,2026-09-11 18:11:16,best-series,เขมจิราต้องรอด,4,1.3
2026-09-11T18:11:16.109615+07:00,2026-09-11 18:11:16,best-series,สิงสาลาตาย Goddess bless you from death,5,0.6
2026-09-11T19:15:23.225111+07:00,2026-09-11 19:15:23,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,42.5
2026-09-11T19:15:23.225111+07:00,2026-09-11 19:15:23,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,39.6
2026-09-11T19:15:23.225111+07:00,2026-09-11 19:15:23,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,8.9
2026-09-11T19:15:23.225111+07:00,2026-09-11 19:15:23,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.3
2026-09-11T19:15:23.225111+07:00,2026-09-11 19:15:23,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.2
2026-09-11T19:15:23.225111+07:00,2026-09-11 19:15:23,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.5
2026-09-11T19:15:23.225111+07:00,2026-09-11 19:15:23,best-series,เสน่หาวาโย,1,44.4
2026-09-11T19:15:23.225111+07:00,2026-09-11 19:15:23,best-series,ด้วงกับเธอ Duang With You Series,2,36.5
2026-09-11T19:15:23.225111+07:00,2026-09-11 19:15:23,best-series,คุณแฟนบ้านนอก Hometown Romance,3,17.2
2026-09-11T19:15:23.225111+07:00,2026-09-11 19:15:23,best-series,เขมจิราต้องรอด,4,1.3
2026-09-11T19:15:23.225111+07:00,2026-09-11 19:15:23,best-series,สิงสาลาตาย Goddess bless you from death,5,0.6
2026-09-11T20:11:31.332272+07:00,2026-09-11 20:11:31,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,42.5
2026-09-11T20:11:31.332272+07:00,2026-09-11 20:11:31,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,39.6
2026-09-11T20:11:31.332272+07:00,2026-09-11 20:11:31,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,8.9
2026-09-11T20:11:31.332272+07:00,2026-09-11 20:11:31,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.3
2026-09-11T20:11:31.332272+07:00,2026-09-11 20:11:31,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.2
2026-09-11T20:11:31.332272+07:00,2026-09-11 20:11:31,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.5
2026-09-11T20:11:31.332272+07:00,2026-09-11 20:11:31,best-series,เสน่หาวาโย,1,44.4
2026-09-11T20:11:31.332272+07:00,2026-09-11 20:11:31,best-series,ด้วงกับเธอ Duang With You Series,2,36.4
2026-09-11T20:11:31.332272+07:00,2026-09-11 20:11:31,best-series,คุณแฟนบ้านนอก Hometown Romance,3,17.3
2026-09-11T20:11:31.332272+07:00,2026-09-11 20:11:31,best-series,เขมจิราต้องรอด,4,1.3
2026-09-11T20:11:31.332272+07:00,2026-09-11 20:11:31,best-series,สิงสาลาตาย Goddess bless you from death,5,0.6
2026-09-11T21:11:21.003282+07:00,2026-09-11 21:11:21,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,42.6
2026-09-11T21:11:21.003282+07:00,2026-09-11 21:11:21,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,39.5
2026-09-11T21:11:21.003282+07:00,2026-09-11 21:11:21,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,8.9
2026-09-11T21:11:21.003282+07:00,2026-09-11 21:11:21,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.3
2026-09-11T21:11:21.003282+07:00,2026-09-11 21:11:21,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.2
2026-09-11T21:11:21.003282+07:00,2026-09-11 21:11:21,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.5
2026-09-11T21:11:21.003282+07:00,2026-09-11 21:11:21,best-series,เสน่หาวาโย,1,44.3
2026-09-11T21:11:21.003282+07:00,2026-09-11 21:11:21,best-series,ด้วงกับเธอ Duang With You Series,2,36.4
2026-09-11T21:11:21.003282+07:00,2026-09-11 21:11:21,best-series,คุณแฟนบ้านนอก Hometown Romance,3,17.4
2026-09-11T21:11:21.003282+07:00,2026-09-11 21:11:21,best-series,เขมจิราต้องรอด,4,1.3
2026-09-11T21:11:21.003282+07:00,2026-09-11 21:11:21,best-series,สิงสาลาตาย Goddess bless you from death,5,0.6
2026-09-11T22:10:59.286075+07:00,2026-09-11 22:10:59,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,42.6
2026-09-11T22:10:59.286075+07:00,2026-09-11 22:10:59,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,39.5
2026-09-11T22:10:59.286075+07:00,2026-09-11 22:10:59,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,8.9
2026-09-11T22:10:59.286075+07:00,2026-09-11 22:10:59,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.3
2026-09-11T22:10:59.286075+07:00,2026-09-11 22:10:59,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.2
2026-09-11T22:10:59.286075+07:00,2026-09-11 22:10:59,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.5
2026-09-11T22:10:59.286075+07:00,2026-09-11 22:10:59,best-series,เสน่หาวาโย,1,44.3
2026-09-11T22:10:59.286075+07:00,2026-09-11 22:10:59,best-series,ด้วงกับเธอ Duang With You Series,2,36.4
2026-09-11T22:10:59.286075+07:00,2026-09-11 22:10:59,best-series,คุณแฟนบ้านนอก Hometown Romance,3,17.4
2026-09-11T22:10:59.286075+07:00,2026-09-11 22:10:59,best-series,เขมจิราต้องรอด,4,1.3
2026-09-11T22:10:59.286075+07:00,2026-09-11 22:10:59,best-series,สิงสาลาตาย Goddess bless you from death,5,0.6
2026-09-11T23:11:52.958721+07:00,2026-09-11 23:11:52,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,42.3
2026-09-11T23:11:52.958721+07:00,2026-09-11 23:11:52,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,40.0
2026-09-11T23:11:52.958721+07:00,2026-09-11 23:11:52,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,8.8
2026-09-11T23:11:52.958721+07:00,2026-09-11 23:11:52,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.2
2026-09-11T23:11:52.958721+07:00,2026-09-11 23:11:52,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.2
2026-09-11T23:11:52.958721+07:00,2026-09-11 23:11:52,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.5
2026-09-11T23:11:52.958721+07:00,2026-09-11 23:11:52,best-series,เสน่หาวาโย,1,44.3
2026-09-11T23:11:52.958721+07:00,2026-09-11 23:11:52,best-series,ด้วงกับเธอ Duang With You Series,2,36.3
2026-09-11T23:11:52.958721+07:00,2026-09-11 23:11:52,best-series,คุณแฟนบ้านนอก Hometown Romance,3,17.5
2026-09-11T23:11:52.958721+07:00,2026-09-11 23:11:52,best-series,เขมจิราต้องรอด,4,1.3
2026-09-11T23:11:52.958721+07:00,2026-09-11 23:11:52,best-series,สิงสาลาตาย Goddess bless you from death,5,0.6
2026-09-12T00:10:08.027989+07:00,2026-09-12 00:10:08,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,42.3
2026-09-12T00:10:08.027989+07:00,2026-09-12 00:10:08,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,40.0
2026-09-12T00:10:08.027989+07:00,2026-09-12 00:10:08,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,8.8
2026-09-12T00:10:08.027989+07:00,2026-09-12 00:10:08,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.2
2026-09-12T00:10:08.027989+07:00,2026-09-12 00:10:08,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.2
2026-09-12T00:10:08.027989+07:00,2026-09-12 00:10:08,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.5
2026-09-12T00:10:08.027989+07:00,2026-09-12 00:10:08,best-series,เสน่หาวาโย,1,44.3
2026-09-12T00:10:08.027989+07:00,2026-09-12 00:10:08,best-series,ด้วงกับเธอ Duang With You Series,2,36.3
2026-09-12T00:10:08.027989+07:00,2026-09-12 00:10:08,best-series,คุณแฟนบ้านนอก Hometown Romance,3,17.6
2026-09-12T00:10:08.027989+07:00,2026-09-12 00:10:08,best-series,เขมจิราต้องรอด,4,1.2
2026-09-12T00:10:08.027989+07:00,2026-09-12 00:10:08,best-series,สิงสาลาตาย Goddess bless you from death,5,0.6
2026-09-12T01:12:56.186446+07:00,2026-09-12 01:12:56,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,42.3
2026-09-12T01:12:56.186446+07:00,2026-09-12 01:12:56,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,40.0
2026-09-12T01:12:56.186446+07:00,2026-09-12 01:12:56,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,8.8
2026-09-12T01:12:56.186446+07:00,2026-09-12 01:12:56,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.2
2026-09-12T01:12:56.186446+07:00,2026-09-12 01:12:56,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.2
2026-09-12T01:12:56.186446+07:00,2026-09-12 01:12:56,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.5
2026-09-12T01:12:56.186446+07:00,2026-09-12 01:12:56,best-series,เสน่หาวาโย,1,44.2
2026-09-12T01:12:56.186446+07:00,2026-09-12 01:12:56,best-series,ด้วงกับเธอ Duang With You Series,2,36.2
2026-09-12T01:12:56.186446+07:00,2026-09-12 01:12:56,best-series,คุณแฟนบ้านนอก Hometown Romance,3,17.7
2026-09-12T01:12:56.186446+07:00,2026-09-12 01:12:56,best-series,เขมจิราต้องรอด,4,1.3
2026-09-12T01:12:56.186446+07:00,2026-09-12 01:12:56,best-series,สิงสาลาตาย Goddess bless you from death,5,0.6
2026-09-12T02:10:52.678225+07:00,2026-09-12 02:10:52,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,42.3
2026-09-12T02:10:52.678225+07:00,2026-09-12 02:10:52,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,40.0
2026-09-12T02:10:52.678225+07:00,2026-09-12 02:10:52,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,8.8
2026-09-12T02:10:52.678225+07:00,2026-09-12 02:10:52,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.2
2026-09-12T02:10:52.678225+07:00,2026-09-12 02:10:52,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.2
2026-09-12T02:10:52.678225+07:00,2026-09-12 02:10:52,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.5
2026-09-12T02:10:52.678225+07:00,2026-09-12 02:10:52,best-series,เสน่หาวาโย,1,44.2
2026-09-12T02:10:52.678225+07:00,2026-09-12 02:10:52,best-series,ด้วงกับเธอ Duang With You Series,2,36.2
2026-09-12T02:10:52.678225+07:00,2026-09-12 02:10:52,best-series,คุณแฟนบ้านนอก Hometown Romance,3,17.7
2026-09-12T02:10:52.678225+07:00,2026-09-12 02:10:52,best-series,เขมจิราต้องรอด,4,1.3
2026-09-12T02:10:52.678225+07:00,2026-09-12 02:10:52,best-series,สิงสาลาตาย Goddess bless you from death,5,0.6
2026-09-12T03:11:28.055560+07:00,2026-09-12 03:11:28,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,42.4
2026-09-12T03:11:28.055560+07:00,2026-09-12 03:11:28,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,39.9
2026-09-12T03:11:28.055560+07:00,2026-09-12 03:11:28,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,8.8
2026-09-12T03:11:28.055560+07:00,2026-09-12 03:11:28,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.2
